date,country,mportret,mportretx
19940630,SINGAPORE,-0.041683992,-0.044258067
19940729,SINGAPORE,0.0326047242,0.0322069672
19940831,SINGAPORE,0.0280280633,0.0273190373
19940930,SINGAPORE,0.002340975,-0.000957554
19941031,SINGAPORE,0.024385321,0.024153884
19941130,SINGAPORE,-0.068523001,-0.069080866
19941230,SINGAPORE,-0.016558781,-0.017284845
19950130,SINGAPORE,-0.054419159,-0.054453037
19950228,SINGAPORE,0.0344901069,0.0340143959
19950331,SINGAPORE,-0.013681898,-0.01390992
19950428,SINGAPORE,-0.000775408,-0.001852415
19950531,SINGAPORE,0.0703372393,0.0658807846
19950630,SINGAPORE,-0.039377068,-0.041459604
19950731,SINGAPORE,0.0178082317,0.0174311489
19950831,SINGAPORE,-0.024448997,-0.025688542
19950929,SINGAPORE,0.0204702784,0.0198341379
19951031,SINGAPORE,0.0018505897,-0.001084039
19951130,SINGAPORE,0.0146759075,0.0138652159
19951229,SINGAPORE,0.0640456833,0.0636677495
19960131,SINGAPORE,0.1063201016,0.10596165
19960229,SINGAPORE,-0.00543175,-0.005551995
19960329,SINGAPORE,-0.026029295,-0.026529525
19960430,SINGAPORE,0.0027509972,0.0026167837
19960530,SINGAPORE,-0.004980905,-0.005695717
19960628,SINGAPORE,-0.008310141,-0.010136973
19960731,SINGAPORE,-0.080321832,-0.081793193
19960830,SINGAPORE,0.0318029864,0.0304139862
19960930,SINGAPORE,-0.010318192,-0.010735369
19961031,SINGAPORE,-0.030714289,-0.033717355
19961129,SINGAPORE,0.053115543,0.052283597
19961231,SINGAPORE,0.0146912212,0.0143358987
19970131,SINGAPORE,0.0405191931,0.0401529368
19970228,SINGAPORE,-0.005455268,-0.005685423
19970331,SINGAPORE,-0.085654373,-0.085988686
19970430,SINGAPORE,-0.057168178,-0.061391362
19970530,SINGAPORE,0.048685673,0.0471211521
19970630,SINGAPORE,-0.009098871,-0.01232569
19970731,SINGAPORE,0.0342944328,0.0312692773
19970829,SINGAPORE,-0.187487996,-0.188829341
19970930,SINGAPORE,0.053480456,0.0489044183
19971031,SINGAPORE,-0.153035432,-0.153290826
19971128,SINGAPORE,0.0763178241,0.0751968099
19971231,SINGAPORE,-0.029817598,-0.031255949
19980127,SINGAPORE,-0.112688752,-0.112694925
19980227,SINGAPORE,0.1430566795,0.1416104511
19980331,SINGAPORE,-0.029716215,-0.030054091
19980430,SINGAPORE,-0.081911006,-0.081974894
19980529,SINGAPORE,-0.135125476,-0.138171858
19980630,SINGAPORE,-0.102755526,-0.108569953
19980731,SINGAPORE,0.0233956066,0.0206969792
19980828,SINGAPORE,-0.091182391,-0.094457939
19980930,SINGAPORE,0.1205019673,0.1130367334
19981030,SINGAPORE,0.2615249696,0.2578511992
19981130,SINGAPORE,0.1765180274,0.1762111217
19981231,SINGAPORE,-0.008052654,-0.008403482
19990129,SINGAPORE,0.0302262062,0.0288992403
19990226,SINGAPORE,0.0075762316,0.0068417208
19990324,SINGAPORE,0.0122458893,0.0117960096
19990430,SINGAPORE,0.2192841755,0.2177847023
19990531,SINGAPORE,-0.016967786,-0.019043146
19990630,SINGAPORE,0.0369345205,0.0346543739
19990730,SINGAPORE,-0.02726904,-0.027416763
19990831,SINGAPORE,-0.012175933,-0.014238535
19990930,SINGAPORE,-0.024006227,-0.0245312
19991029,SINGAPORE,0.023596129,0.0153466608
19991130,SINGAPORE,0.063524251,0.0629029327
19991230,SINGAPORE,0.08003968,0.0785696632
20000131,SINGAPORE,-0.111321961,-0.112211772
20000229,SINGAPORE,0.0083186269,0.0075658834
20000331,SINGAPORE,-0.052283134,-0.053034799
20000428,SINGAPORE,-0.018853502,-0.021223096
20000531,SINGAPORE,-0.125617016,-0.127829622
20000630,SINGAPORE,0.1231973708,0.1190303484
20000731,SINGAPORE,-0.003891078,-0.004964525
20000831,SINGAPORE,0.0493558742,0.0460509497
20000929,SINGAPORE,-0.073902643,-0.077529358
20001031,SINGAPORE,0.0013984278,0.000976521
20001130,SINGAPORE,-0.031337255,-0.033245589
20001229,SINGAPORE,-0.017217516,-0.02248982
20010131,SINGAPORE,0.0180893838,0.0145929548
20010228,SINGAPORE,-0.014873727,-0.015071248
20010330,SINGAPORE,-0.158724093,-0.159064506
20010430,SINGAPORE,0.0241756897,0.0220779588
20010531,SINGAPORE,-0.030487183,-0.040643137
20010629,SINGAPORE,0.0588317939,0.0557355097
20010731,SINGAPORE,-0.029167616,-0.031370284
20010831,SINGAPORE,-0.020566018,-0.027573523
20010928,SINGAPORE,-0.169597333,-0.177280445
20011031,SINGAPORE,0.0341512782,0.0336218193
20011130,SINGAPORE,0.0704688595,0.0666293835
20011231,SINGAPORE,0.0876104052,0.0868045756
20020131,SINGAPORE,0.0957359359,0.0944158105
20020228,SINGAPORE,-0.028587469,-0.02995715
20020328,SINGAPORE,0.0449466806,0.0445061197
20020430,SINGAPORE,-0.037449263,-0.041452152
20020531,SINGAPORE,-0.028018285,-0.034537695
20020628,SINGAPORE,-0.046822965,-0.049723082
20020731,SINGAPORE,-0.026816224,-0.028072196
20020830,SINGAPORE,-0.013158028,-0.017111397
20020930,SINGAPORE,-0.103412538,-0.108714773
20021031,SINGAPORE,0.0796024246,0.0792753829
20021129,SINGAPORE,-0.042955329,-0.044125739
20021231,SINGAPORE,-0.045410291,-0.049730405
20030131,SINGAPORE,-0.018527512,-0.018588733
20030228,SINGAPORE,-0.003834518,-0.004497228
20030331,SINGAPORE,-0.000021479,-0.001789062
20030430,SINGAPORE,0.0223160425,0.0151408199
20030530,SINGAPORE,0.0712860715,0.0609674754
20030630,SINGAPORE,0.0688001137,0.0673551234
20030731,SINGAPORE,0.0749065981,0.0730202313
20030829,SINGAPORE,0.0367288317,0.0306469125
20030930,SINGAPORE,0.0274762841,0.0216864642
20031031,SINGAPORE,0.0597455597,0.0577822386
20031128,SINGAPORE,-0.010397173,-0.011143768
20031231,SINGAPORE,0.0293098236,0.0269021097
20040130,SINGAPORE,0.0426129296,0.0418383156
20040227,SINGAPORE,0.0342495898,0.0335408783
20040331,SINGAPORE,-0.018242413,-0.018733215
20040430,SINGAPORE,-0.00745457,-0.013034451
20040531,SINGAPORE,-0.011299707,-0.024894023
20040630,SINGAPORE,0.0247007913,0.01763546
20040730,SINGAPORE,0.0173223725,0.0136763444
20040831,SINGAPORE,0.0180462575,0.0064324214
20040930,SINGAPORE,0.0217056264,0.0203537661
20041029,SINGAPORE,-0.001445954,-0.001902251
20041130,SINGAPORE,0.010286752,0.0084664982
20041231,SINGAPORE,0.0296308627,0.0235462322
20050131,SINGAPORE,0.0326074736,0.0321471338
20050228,SINGAPORE,0.0059943951,0.004682704
20050331,SINGAPORE,0.0071283504,0.0070033293
20050429,SINGAPORE,-0.002229881,-0.01045318
20050531,SINGAPORE,0.0197566976,0.0095169008
20050630,SINGAPORE,0.042493487,0.0338515094
20050729,SINGAPORE,0.0589740695,0.0576027155
20050831,SINGAPORE,-0.020798476,-0.035280156
20050930,SINGAPORE,0.0143306495,0.0137513793
20051031,SINGAPORE,-0.033251885,-0.034653928
20051130,SINGAPORE,0.0401982298,0.030372737
20051230,SINGAPORE,0.0299166405,0.0265836085
20060127,SINGAPORE,0.0387187797,0.0338795587
20060228,SINGAPORE,0.0314981016,0.0300080003
20060331,SINGAPORE,0.0326476002,0.0320914585
20060428,SINGAPORE,0.0332503107,0.0257804591
20060531,SINGAPORE,-0.081333366,-0.089812137
20060630,SINGAPORE,0.0222211698,0.0209817545
20060731,SINGAPORE,0.0042519141,0.0023720108
20060831,SINGAPORE,0.040399895,0.0203996781
20060929,SINGAPORE,0.0333089128,0.0329101483
20061031,SINGAPORE,0.0570513338,0.0515198266
20061130,SINGAPORE,0.0607211374,0.0574387323
20061229,SINGAPORE,0.0608321128,0.0524011033
20070131,SINGAPORE,0.0539937798,0.0532487477
20070228,SINGAPORE,-0.001237224,-0.001796107
20070330,SINGAPORE,0.0543775012,0.0542680369
20070430,SINGAPORE,0.0497739662,0.0426406878
20070530,SINGAPORE,0.042859039,0.0345247039
20070629,SINGAPORE,0.0282895621,0.0282784174
20070731,SINGAPORE,-0.003593037,-0.004829726
20070831,SINGAPORE,-0.044223534,-0.056067559
20070928,SINGAPORE,0.0880074306,0.0876981472
20071031,SINGAPORE,0.0270112455,0.0258302549
20071130,SINGAPORE,-0.069767495,-0.072722681
20071231,SINGAPORE,-0.000834917,-0.003903969
20080131,SINGAPORE,-0.141260344,-0.141795864
20080229,SINGAPORE,0.0272747136,0.026171685
20080331,SINGAPORE,-0.017717185,-0.018344107
20080430,SINGAPORE,0.044447915,0.0367998307
20080530,SINGAPORE,0.0179399396,0.0095089198
20080630,SINGAPORE,-0.071319261,-0.07147509
20080731,SINGAPORE,-0.019862619,-0.023927042
20080829,SINGAPORE,-0.06217221,-0.070861042
20080930,SINGAPORE,-0.144397181,-0.144604666
20081031,SINGAPORE,-0.258545523,-0.260231813
20081128,SINGAPORE,-0.008821348,-0.01341223
20081231,SINGAPORE,0.0393288229,0.0322790576
20090130,SINGAPORE,-0.000453567,-0.001948859
20090227,SINGAPORE,-0.07924684,-0.08121117
20090331,SINGAPORE,0.0469030563,0.0467459399
20090430,SINGAPORE,0.1153854725,0.1055258618
20090529,SINGAPORE,0.2557195457,0.2458879973
20090630,SINGAPORE,-0.002856381,-0.002938295
20090731,SINGAPORE,0.1448864244,0.1428629397
20090831,SINGAPORE,-0.005590128,-0.01825189
20090930,SINGAPORE,0.0260051382,0.025837306
20091030,SINGAPORE,-0.015290864,-0.016156985
20091130,SINGAPORE,0.022469773,0.0201688112
20091231,SINGAPORE,0.0720042191,0.0686281212
20100129,SINGAPORE,-0.040837745,-0.041629106
20100226,SINGAPORE,0.0102283147,0.009346675
20100331,SINGAPORE,0.0455193325,0.0454206273
20100430,SINGAPORE,0.0365393558,0.029949954
20100531,SINGAPORE,-0.075708536,-0.082267142
20100630,SINGAPORE,0.0291915247,0.0282667147
20100730,SINGAPORE,0.0519911886,0.0498912501
20100831,SINGAPORE,-0.017907466,-0.024359149
20100930,SINGAPORE,0.0450349311,0.0436949801
20101029,SINGAPORE,0.0137588832,0.0113293214
20101130,SINGAPORE,-0.00331752,-0.005205563
20101231,SINGAPORE,0.0167127277,0.0137830904
20110131,SINGAPORE,-0.005003048,-0.006016907
20110228,SINGAPORE,-0.052814921,-0.053397829
20110331,SINGAPORE,0.0334762263,0.0333446002
20110429,SINGAPORE,0.0226116566,0.0152904942
20110531,SINGAPORE,-0.004455912,-0.01279768
20110630,SINGAPORE,-0.013458157,-0.014032918
20110729,SINGAPORE,0.0281069044,0.0256339897
20110831,SINGAPORE,-0.094537916,-0.107110091
20110930,SINGAPORE,-0.059956578,-0.060820493
20111031,SINGAPORE,0.0542011387,0.0528968311
20111130,SINGAPORE,-0.051412243,-0.053625219
20111230,SINGAPORE,-0.010058152,-0.013236702
20120131,SINGAPORE,0.0950454102,0.092886876
20120229,SINGAPORE,0.0425032471,0.042052945
20120330,SINGAPORE,0.0052071876,0.0050311629
20120430,SINGAPORE,-0.008701069,-0.015928384
20120531,SINGAPORE,-0.059722336,-0.067788179
20120629,SINGAPORE,0.0460884447,0.045869375
20120731,SINGAPORE,0.0583953994,0.0544700236
20120831,SINGAPORE,0.0074405195,-0.000655787
20120928,SINGAPORE,0.0252661078,0.0248248668
20121031,SINGAPORE,-0.008443523,-0.009602218
20121130,SINGAPORE,0.0194502812,0.0167266902
20121231,SINGAPORE,0.0314596933,0.0288029507
20130131,SINGAPORE,0.0416041596,0.0400099001
20130228,SINGAPORE,0.0009218275,0.0002484156
20130328,SINGAPORE,0.013065346,0.0127810918
20130430,SINGAPORE,0.0271394998,0.0199144603
20130531,SINGAPORE,-0.015468383,-0.022419055
20130628,SINGAPORE,-0.041422898,-0.041549089
20130731,SINGAPORE,0.0342263893,0.0227446702
20130830,SINGAPORE,-0.051412601,-0.059650555
20130930,SINGAPORE,0.0500143581,0.0487736364
20131031,SINGAPORE,0.0034443139,0.002234447
20131129,SINGAPORE,-0.0065121,-0.008268256
20131231,SINGAPORE,0.0009858792,-0.001619797
20140130,SINGAPORE,-0.043824917,-0.045421711
20140228,SINGAPORE,0.0272609761,0.0259318073
20140331,SINGAPORE,0.020764331,0.0164139386
20140430,SINGAPORE,0.0353370229,0.0264910641
20140530,SINGAPORE,0.0195477249,0.0127945452
20140630,SINGAPORE,-0.0048842,-0.005907124
20140731,SINGAPORE,0.0338577859,0.0311680343
20140829,SINGAPORE,-0.009344499,-0.019740025
20140930,SINGAPORE,-0.02152062,-0.021691683
20141031,SINGAPORE,-0.008794268,-0.01046667
20141128,SINGAPORE,0.0164214105,0.0148866339
20141231,SINGAPORE,0.0046728914,0.0006606474
20150130,SINGAPORE,0.0186918759,0.0174303404
20150227,SINGAPORE,0.0095478502,0.0089003369
20150331,SINGAPORE,0.0084856553,0.0084637639
20150430,SINGAPORE,0.0283469741,0.0196225012
20150529,SINGAPORE,-0.030779581,-0.034870176
20150630,SINGAPORE,-0.015651232,-0.016032117
20150731,SINGAPORE,-0.029062652,-0.035985317
20150831,SINGAPORE,-0.082271196,-0.087785094
20150930,SINGAPORE,-0.027842991,-0.028493037
20151030,SINGAPORE,0.065812202,0.0640166261
20151130,SINGAPORE,-0.038490112,-0.040882093
20151231,SINGAPORE,0.012164809,0.0092769373
20160129,SINGAPORE,-0.070308517,-0.071579379
20160229,SINGAPORE,0.0219308315,0.0198896728
20160331,SINGAPORE,0.0588774122,0.0580946436
20160429,SINGAPORE,0.0103894873,0.0032645485
20160531,SINGAPORE,-0.012672923,-0.019767258
20160630,SINGAPORE,0.0129671248,0.01256474
20160729,SINGAPORE,0.0097887161,0.0075797184
20160831,SINGAPORE,0.001810502,-0.010527088
20160930,SINGAPORE,0.0120597378,0.0116597484
20161031,SINGAPORE,-0.013967599,-0.015750056
20161130,SINGAPORE,0.0202353996,0.0183760913
20161230,SINGAPORE,-0.004866568,-0.007403729
20170131,SINGAPORE,0.0514437927,0.0496076579
20170228,SINGAPORE,0.0205156248,0.0189644947
20170331,SINGAPORE,0.019717133,0.0196252292
20170428,SINGAPORE,0.0055282559,0.0012355659
20170531,SINGAPORE,0.0165891715,0.0079501541
20170630,SINGAPORE,0.0088210951,0.008585691
20170731,SINGAPORE,0.0214456441,0.0192477981
20170831,SINGAPORE,-0.005868318,-0.01784695
20170929,SINGAPORE,-0.008455039,-0.008834274
20171031,SINGAPORE,0.047072304,0.0458401491
20171130,SINGAPORE,0.0046661127,0.0031439149
20171229,SINGAPORE,0.0014288156,-0.003767256
20180131,SINGAPORE,0.0377721215,0.0360656987
20180228,SINGAPORE,-0.01807588,-0.018832445
20180329,SINGAPORE,-0.014996972,-0.015100999
20180430,SINGAPORE,0.0419693669,0.0365544227
20180531,SINGAPORE,-0.041912167,-0.052668648
20180629,SINGAPORE,-0.05045155,-0.050656088
20180731,SINGAPORE,0.0197481882,0.0116106542
20180831,SINGAPORE,-0.010511597,-0.018124939
20180928,SINGAPORE,0.0095953806,0.0085940845
20181031,SINGAPORE,-0.058773923,-0.059851777
20181130,SINGAPORE,0.0107451538,0.0090069372
20181231,SINGAPORE,-0.016656296,-0.020693935
20190131,SINGAPORE,0.0433614555,0.0407929654
20190228,SINGAPORE,0.0048184653,0.0025205136
20190329,SINGAPORE,0.0071817122,0.0069061475
19891229,SWEDEN,0.0931067021,0.0931067021
19900131,SWEDEN,0.0115530399,0.0115530399
19900228,SWEDEN,-0.066706241,-0.066706241
19900330,SWEDEN,-0.036173555,-0.036173555
19900430,SWEDEN,0.0304492526,0.0227021293
19900531,SWEDEN,0.1413344895,0.128460364
19900629,SWEDEN,0.0520029672,0.0511574708
19900731,SWEDEN,0.003868592,0.003868592
19900831,SWEDEN,-0.127264096,-0.127264096
19900928,SWEDEN,-0.216593806,-0.216593806
19901031,SWEDEN,0.0206784641,0.0206784641
19901130,SWEDEN,-0.085752727,-0.085752727
19901228,SWEDEN,0.0230021022,0.0230021022
19910131,SWEDEN,0.0921842302,0.0921842302
19910228,SWEDEN,0.1089173679,0.1089173679
19910328,SWEDEN,0.0365332092,0.0365332092
19910430,SWEDEN,-0.036486623,-0.043910337
19910531,SWEDEN,0.0806321675,0.0650831039
19910628,SWEDEN,0.0267534139,0.0260812199
19910731,SWEDEN,-0.003508372,-0.017095968
19910830,SWEDEN,-0.023056819,-0.023056819
19910930,SWEDEN,-0.059518105,-0.059518105
19911031,SWEDEN,-0.011833327,-0.011833327
19911129,SWEDEN,-0.070351535,-0.070351535
19911230,SWEDEN,-0.023018224,-0.023018224
19920131,SWEDEN,0.0425959669,0.0425959669
19920228,SWEDEN,-0.033497164,-0.033497164
19920331,SWEDEN,0.0614991784,0.0614991784
19920430,SWEDEN,-0.009186941,-0.018901747
19920529,SWEDEN,0.0322490191,0.0176710797
19920630,SWEDEN,-0.08408209,-0.086060878
19920731,SWEDEN,-0.026056481,-0.026056481
19920831,SWEDEN,-0.094355452,-0.094355452
19920930,SWEDEN,-0.081513841,-0.081513841
19921030,SWEDEN,0.0231095204,0.0231095204
19921130,SWEDEN,0.2772725459,0.2772725459
19921230,SWEDEN,0.0104634311,0.0104634311
19930129,SWEDEN,-0.044581053,-0.044581053
19930226,SWEDEN,0.116063035,0.1159613267
19930331,SWEDEN,0.0034811285,0.0034811285
19930430,SWEDEN,0.0500774641,0.0480917374
19930528,SWEDEN,0.0987902419,0.0883569324
19930630,SWEDEN,-0.013561852,-0.014023557
19930730,SWEDEN,0.113539343,0.113539343
19930831,SWEDEN,0.067153566,0.067153566
19930930,SWEDEN,0.0132527044,0.0132527044
19931029,SWEDEN,0.0965967257,0.0965967257
19931130,SWEDEN,-0.098521453,-0.108934557
19931230,SWEDEN,0.0729582877,0.0729582877
19940131,SWEDEN,0.1441189759,0.1439262922
19940228,SWEDEN,-0.04512989,-0.04512989
19940331,SWEDEN,-0.099028491,-0.099349712
19940429,SWEDEN,0.0545315451,0.0514558165
19940531,SWEDEN,0.0143621835,0.0050840324
19940630,SWEDEN,-0.070251028,-0.07439154
19940729,SWEDEN,0.0802444308,0.0802444308
19940831,SWEDEN,-0.010753165,-0.010753165
19940930,SWEDEN,-0.02595305,-0.026021319
19941031,SWEDEN,0.0578201342,0.0577763
19941130,SWEDEN,0.015064795,0.015064795
19941230,SWEDEN,-0.025811631,-0.025811631
19950131,SWEDEN,0.0211429764,0.0209499237
19950228,SWEDEN,0.0094090534,0.0094090534
19950331,SWEDEN,-0.026713342,-0.027080729
19950428,SWEDEN,0.0741395406,0.0710381949
19950531,SWEDEN,0.0312768744,0.0170846
19950630,SWEDEN,0.0393633602,0.0387543554
19950731,SWEDEN,0.0381946791,0.0381946791
19950831,SWEDEN,0.0038221967,0.0038221967
19950929,SWEDEN,0.0762074917,0.0761136593
19951031,SWEDEN,-0.073137973,-0.073137973
19951130,SWEDEN,0.019638184,0.019638184
19951229,SWEDEN,-0.010147767,-0.010147767
19960131,SWEDEN,0.0134099028,0.0132177266
19960229,SWEDEN,0.0642192323,0.0642192323
19960329,SWEDEN,0.0132285065,0.0128320012
19960430,SWEDEN,0.0307388564,0.0188664933
19960531,SWEDEN,0.0373067847,0.010976214
19960628,SWEDEN,0.003557639,-0.000458664
19960731,SWEDEN,-0.041362928,-0.041362928
19960830,SWEDEN,0.0580170522,0.0580170522
19960930,SWEDEN,0.0644699479,0.0608179128
19961031,SWEDEN,0.0273433209,0.0273433209
19961129,SWEDEN,0.0880459763,0.0880459763
19961230,SWEDEN,0.0395808366,0.0395808366
19970131,SWEDEN,0.068584338,0.0684522877
19970228,SWEDEN,0.0490461399,0.0490461399
19970327,SWEDEN,0.0387469688,0.0363206827
19970430,SWEDEN,-0.029966872,-0.043132528
19970530,SWEDEN,0.0575524454,0.0544048223
19970630,SWEDEN,0.0745975033,0.0741659874
19970731,SWEDEN,0.0470432993,0.0470432993
19970829,SWEDEN,-0.055688585,-0.055743546
19970930,SWEDEN,0.0748798102,0.0731890135
19971031,SWEDEN,-0.0996959,-0.0996959
19971128,SWEDEN,0.0389270583,0.0389270583
19971230,SWEDEN,-0.009576377,-0.009576377
19980130,SWEDEN,0.0163058814,0.0162792224
19980227,SWEDEN,0.0631202713,0.0630092767
19980330,SWEDEN,0.066391606,0.0636351084
19980430,SWEDEN,0.0300272249,0.0216395728
19980529,SWEDEN,0.0406201827,0.0367684101
19980630,SWEDEN,0.0103936434,0.0099770134
19980731,SWEDEN,-0.026354665,-0.026354665
19980831,SWEDEN,-0.142051849,-0.14374384
19980930,SWEDEN,-0.112336938,-0.112730585
19981030,SWEDEN,0.0930043651,0.0930043651
19981130,SWEDEN,0.1295300337,0.1295300337
19981230,SWEDEN,-0.022305616,-0.022305616
19990129,SWEDEN,0.0206319757,0.0206046386
19990226,SWEDEN,0.0155463919,0.0155463919
19990331,SWEDEN,0.0196040589,0.0138731867
19990430,SWEDEN,0.0758628437,0.0618300938
19990531,SWEDEN,0.0050007328,0.0026652477
19990630,SWEDEN,0.067120788,0.0632492567
19990730,SWEDEN,-0.001468865,-0.001468865
19990831,SWEDEN,0.0076676798,0.0076087378
19990930,SWEDEN,-0.009246964,-0.009246964
19991029,SWEDEN,0.0958104561,0.0958104561
19991130,SWEDEN,0.1257028148,0.1257028148
19991230,SWEDEN,0.1826448446,0.1826448446
20000131,SWEDEN,0.0371006078,0.0370794001
20000229,SWEDEN,0.2000040036,0.2000040036
20000331,SWEDEN,-0.054840201,-0.056034281
20000428,SWEDEN,0.0201030031,0.0115970936
20000531,SWEDEN,-0.035277372,-0.037658726
20000630,SWEDEN,-0.049199036,-0.049442466
20000731,SWEDEN,0.011221836,0.0112199951
20000831,SWEDEN,0.0130152128,0.011774455
20000929,SWEDEN,-0.105393963,-0.105402314
20001031,SWEDEN,-0.042207908,-0.043212848
20001130,SWEDEN,-0.092776678,-0.092999418
20001229,SWEDEN,-0.028194551,-0.028194551
20010131,SWEDEN,0.0818340661,0.0818059874
20010228,SWEDEN,-0.125603541,-0.125603541
20010330,SWEDEN,-0.156805809,-0.161257194
20010430,SWEDEN,0.1414759052,0.1250544239
20010531,SWEDEN,0.0031024998,-0.000370002
20010629,SWEDEN,-0.054365506,-0.054752253
20010731,SWEDEN,-0.019285472,-0.01928997
20010831,SWEDEN,-0.09243313,-0.09361452
20010928,SWEDEN,-0.117297171,-0.117448448
20011031,SWEDEN,0.0784807663,0.0784807663
20011130,SWEDEN,0.1353639464,0.1347397044
20011228,SWEDEN,0.0120200038,0.0120200038
20020131,SWEDEN,-0.071475723,-0.071496046
20020228,SWEDEN,-0.002548029,-0.002548029
20020328,SWEDEN,0.0260063243,0.0247204847
20020430,SWEDEN,-0.089147125,-0.104283113
20020531,SWEDEN,-0.063120147,-0.065549641
20020628,SWEDEN,-0.066136372,-0.066197282
20020731,SWEDEN,-0.095912602,-0.095912602
20020830,SWEDEN,-0.020589798,-0.020642908
20020930,SWEDEN,-0.152590073,-0.152633072
20021031,SWEDEN,0.1156468955,0.1156468955
20021129,SWEDEN,0.1267630388,0.1267422252
20021230,SWEDEN,-0.116607424,-0.116642336
20030131,SWEDEN,-0.039002909,-0.039064273
20030228,SWEDEN,-0.007522846,-0.007522846
20030331,SWEDEN,-0.029721269,-0.031763039
20030430,SWEDEN,0.1405869687,0.1109047699
20030530,SWEDEN,0.0039250532,-0.001410833
20030630,SWEDEN,0.0442866766,0.0441558562
20030731,SWEDEN,0.0754255721,0.0745293232
20030829,SWEDEN,0.0297465436,0.0296690775
20030930,SWEDEN,-0.033652295,-0.033711991
20031031,SWEDEN,0.082203434,0.082203434
20031128,SWEDEN,0.0050151388,0.0050151388
20031230,SWEDEN,0.0343372065,0.0340041201
20040130,SWEDEN,0.0639274808,0.0638309934
20040227,SWEDEN,0.044286214,0.044286214
20040331,SWEDEN,-0.01132149,-0.01675415
20040430,SWEDEN,0.0144716591,-0.00426268
20040528,SWEDEN,-0.00703249,-0.013956526
20040630,SWEDEN,0.0335419732,0.031758348
20040730,SWEDEN,-0.019626483,-0.019626483
20040831,SWEDEN,-0.008416115,-0.008478996
20040930,SWEDEN,0.0435827621,0.0435167678
20041029,SWEDEN,-0.002930662,-0.002930662
20041130,SWEDEN,0.0679133079,0.0679133079
20041230,SWEDEN,0.0099671357,0.0098198171
20050131,SWEDEN,0.003006628,0.003006628
20050228,SWEDEN,0.0380347666,0.0380347666
20050331,SWEDEN,0.0033013805,0.0020599582
20050429,SWEDEN,-0.012509518,-0.035332241
20050531,SWEDEN,0.0711083784,0.0552731783
20050630,SWEDEN,0.0394047849,0.0384239773
20050729,SWEDEN,0.0491066117,0.0491066117
20050831,SWEDEN,-0.012304577,-0.012364368
20050930,SWEDEN,0.0541117684,0.053957142
20051031,SWEDEN,-0.020119447,-0.020328581
20051130,SWEDEN,0.0383846464,0.0349089088
20051230,SWEDEN,0.0576740228,0.0576294777
20060131,SWEDEN,0.0170844829,0.0160562206
20060228,SWEDEN,0.0298541763,0.0298541763
20060331,SWEDEN,0.0673916077,0.0645474063
20060428,SWEDEN,0.0048161716,-0.015953737
20060531,SWEDEN,-0.077346014,-0.082557044
20060630,SWEDEN,0.0030194725,-0.010351356
20060731,SWEDEN,-0.017457944,-0.017457944
20060831,SWEDEN,0.0454625653,0.045385939
20060929,SWEDEN,0.0540514607,0.0518055638
20061031,SWEDEN,0.0489204882,0.0486849762
20061130,SWEDEN,-0.002792639,-0.003196332
20061229,SWEDEN,0.0882992791,0.088053909
20070131,SWEDEN,0.0315766574,0.0296411077
20070228,SWEDEN,-0.024109655,-0.024109655
20070330,SWEDEN,0.0598902669,0.053982303
20070430,SWEDEN,0.0724863203,0.0368711717
20070531,SWEDEN,0.0268500656,0.001891024
20070629,SWEDEN,-0.023371825,-0.0233764
20070731,SWEDEN,-0.014658537,-0.014811513
20070831,SWEDEN,-0.025918535,-0.025999289
20070928,SWEDEN,-0.006550075,-0.008121028
20071031,SWEDEN,-0.030433642,-0.030433642
20071130,SWEDEN,-0.06726518,-0.067801467
20071228,SWEDEN,-0.022099523,-0.022152869
20080131,SWEDEN,-0.113784295,-0.114081647
20080229,SWEDEN,0.0264595456,0.0264595456
20080331,SWEDEN,-0.016928587,-0.01790645
20080430,SWEDEN,0.0410992771,0.0063143914
20080530,SWEDEN,0.0248755881,0.0153323867
20080630,SWEDEN,-0.147853892,-0.147926139
20080731,SWEDEN,-0.006779321,-0.006779321
20080829,SWEDEN,0.0129863912,0.0128204995
20080930,SWEDEN,-0.13273665,-0.132958394
20081031,SWEDEN,-0.169597953,-0.169597953
20081128,SWEDEN,-0.013539392,-0.014027276
20081230,SWEDEN,0.039442943,0.0362366456
20090130,SWEDEN,-0.04399856,-0.04399856
20090227,SWEDEN,0.0333755577,0.0333755577
20090331,SWEDEN,-0.000774898,-0.002041486
20090430,SWEDEN,0.1937039263,0.1643969941
20090529,SWEDEN,0.0310754853,0.020740953
20090630,SWEDEN,0.012413294,0.012413294
20090731,SWEDEN,0.101747765,0.101747765
20090831,SWEDEN,0.0324919567,0.0324109474
20090930,SWEDEN,0.014278113,0.0140856798
20091030,SWEDEN,0.0455654361,0.0455489989
20091130,SWEDEN,0.0084021163,0.0083285437
20091230,SWEDEN,0.0174794782,0.017402649
20100129,SWEDEN,0.0157770369,0.0155871739
20100226,SWEDEN,-0.010752842,-0.010752842
20100331,SWEDEN,0.0882508359,0.0864512482
20100430,SWEDEN,0.0497245512,0.0275064479
20100531,SWEDEN,-0.069249808,-0.073245533
20100630,SWEDEN,0.0135109737,0.0132501918
20100730,SWEDEN,0.0384250714,0.0384250714
20100831,SWEDEN,-0.029114447,-0.029199465
20100930,SWEDEN,0.0933123162,0.0931215586
20101029,SWEDEN,-0.001021028,-0.001129763
20101130,SWEDEN,0.0195598204,0.0193114054
